date,gross_return,turnover,cost,net_return,cum_gross,cum_net
2024-02-12,0.011530117466236792,0.0,0.0,0.011530117466236792,0.8790008295680513,0.8284778269274166
2024-02-13,-0.005305081445318394,0.0,0.0,-0.005305081445318394,0.8743376585766903,0.8240826845799263
2024-02-14,-0.008473090328527841,1.1226818810565489,0.0008981455048452391,-0.009371235833373081,0.8669293166179365,0.8163600113965286
2024-02-15,0.00913779602512215,0.0,0.0,0.00913779602512215,0.8748511398813897,0.8238197426637365
2024-02-16,0.0038196119425682475,0.0,0.0,0.0038196119425682475,0.8781927317432501,0.8269664143913383
2024-02-20,0.01593591406811126,0.0,0.0,0.01593591406811126,0.8921875356515504,0.8401448801082928
2024-02-21,0.009687423862225694,0.0,0.0,0.009687423862225694,0.9008305344740016,0.8482837196675806
2024-02-22,-0.03407173366503139,0.9146123187736255,0.0007316898550189004,-0.034803423520050294,0.8701376764260756,0.8187605421068263
2024-02-23,0.004116013297531374,0.0,0.0,0.004116013297531374,0.8737191746729284,0.8221305713856318
2024-02-26,-0.017764298404673508,0.0,0.0,-0.017764298404673508,0.8581981665321534,0.8075259985879327
2024-02-27,0.006424423377530072,0.0,0.0,0.006424423377530072,0.8637115948957761,0.8127138874912244
2024-02-28,0.009251551453854985,0.0,0.0,0.009251551453854985,0.8717022671572454,0.820232751838612
2024-02-29,-0.005884852568026711,1.382806971497771,0.001106245577198217,-0.006991098145224928,0.8665724278318103,0.8144984241685803
2024-03-01,-0.018971945788765546,0.0,0.0,-0.018971945788765546,0.8501318627089463,0.799045804220219
2024-03-04,0.0019583852890062148,0.0,0.0,0.0019583852890062148,0.8517967484425909,0.8006106437684459
2024-03-05,0.009242835407631706,0.0,0.0,0.009242835407631706,0.8596697655892016,0.8080105561743958
2024-03-06,-0.0046718848020705405,0.0,0.0,-0.0046718848020705405,0.8556534874765458,0.804235623937092
2024-03-07,-0.015088606838306389,1.4750710265921616,0.0011800568212737294,-0.01626866365958012,0.8427428684141864,0.7911517850682069
2024-03-08,0.026834534752123256,0.0,0.0,0.026834534752123256,0.865357481203751,0.8123819751388242
2024-03-11,0.022703988991716648,0.0,0.0,0.022703988991716648,0.8850045479309007,0.830826286559445
2024-03-12,-0.019846009228067524,0.0,0.0,-0.019846009228067524,0.8674407395057823,0.8143377004094652
2024-03-13,0.016407367313068945,0.0,0.0,0.016407367313068945,0.8816731583411738,0.8276988381769631
2024-03-14,0.00031476289075209264,1.1736578982478063,0.0009389263185982451,-0.0006241634278461524,0.8819506763331917,0.8271822188329023
2024-03-15,-0.002862156649718277,0.0,0.0,-0.002862156649718277,0.8794263953402012,0.824814693744741
2024-03-18,-0.006782211226270352,0.0,0.0,-0.006782211226270352,0.8734619397690464,0.8192206262692328
2024-03-19,0.0034750034365408832,0.0,0.0,0.0034750034365408832,0.8764972230114315,0.8220674207608035
2024-03-20,-0.0024783927343669052,0.0,0.0,-0.0024783927343669052,0.8743249186622272,0.8200300148380302
2024-03-21,-0.013282927382467058,0.8523264485241561,0.0006818611588193248,-0.013964788541286383,0.8627113242589554,0.8085784690833092
2024-03-22,-0.0062480610632600665,0.0,0.0,-0.0062480610632600665,0.8573210512250194,0.8035264214340394
2024-03-25,0.0032826411021358846,0.0,0.0,0.0032826411021358846,0.860135328545497,0.8061641102916909
2024-03-26,-0.0029164341974824144,0.0,0.0,-0.0029164341974824144,0.8576268004588641,0.8038129857116532
2024-03-27,0.012640055659118974,0.0,0.0,0.012640055659118974,0.8684672509514163,0.8139732265905711
2024-03-28,0.0011442757806892014,1.0121693168343724,0.0008097354534674979,0.00033454032722170343,0.8694610169930017,0.8142455334601445
2024-04-01,-0.00669378713839659,0.0,0.0,-0.00669378713839659,0.8636410300201167,0.8087951471807721
2024-04-02,-0.010156923219049797,0.0,0.0,-0.010156923219049797,0.8548690943893813,0.8005802769709168
